execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,13,0,1,92.85714285714286,0.0,7.142857142857142,196,182,14,196,182,14,92.85714285714286,7.142857142857142,92.85714285714286,7.142857142857142,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
2,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,13,0,1,92.85714285714286,0.0,7.142857142857142,196,182,14,196,182,14,92.85714285714286,7.142857142857142,92.85714285714286,7.142857142857142,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
3,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,0,2,85.71428571428571,0.0,14.285714285714285,196,182,14,196,168,28,92.85714285714286,7.142857142857142,85.71428571428571,14.285714285714285,-1,0,1,-7.142857142857153,0.0,7.142857142857142,-14,14,-7.142857142857153,7.142857142857142,2
4,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,11,0,3,78.57142857142857,0.0,21.428571428571427,196,182,14,196,154,42,92.85714285714286,7.142857142857142,78.57142857142857,21.428571428571427,-2,0,2,-14.285714285714292,0.0,14.285714285714285,-28,28,-14.285714285714292,14.285714285714285,3
5,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,11,0,3,78.57142857142857,0.0,21.428571428571427,196,182,14,196,154,42,92.85714285714286,7.142857142857142,78.57142857142857,21.428571428571427,-2,0,2,-14.285714285714292,0.0,14.285714285714285,-28,28,-14.285714285714292,14.285714285714285,3
6,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,0,7,7,0.0,50.0,50.0,196,182,14,196,19,177,92.85714285714286,7.142857142857142,9.693877551020408,90.3061224489796,-13,7,6,-92.85714285714286,50.0,42.85714285714286,-163,163,-83.16326530612245,83.16326530612245,2
7,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,0,2,85.71428571428571,0.0,14.285714285714285,196,182,14,196,168,28,92.85714285714286,7.142857142857142,85.71428571428571,14.285714285714285,-1,0,1,-7.142857142857153,0.0,7.142857142857142,-14,14,-7.142857142857153,7.142857142857142,2
8,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,13,0,1,92.85714285714286,0.0,7.142857142857142,196,182,14,196,182,14,92.85714285714286,7.142857142857142,92.85714285714286,7.142857142857142,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
9,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,0,12,2,0.0,85.71428571428571,14.285714285714285,196,182,14,196,84,112,92.85714285714286,7.142857142857142,42.857142857142854,57.14285714285714,-13,12,1,-92.85714285714286,85.71428571428571,7.142857142857142,-98,98,-50.00000000000001,50.0,1
10,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,9,0,5,64.28571428571429,0.0,35.714285714285715,196,182,14,196,126,70,92.85714285714286,7.142857142857142,64.28571428571429,35.714285714285715,-4,0,4,-28.57142857142857,0.0,28.571428571428573,-56,56,-28.57142857142857,28.571428571428573,5
11,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,13,0,1,92.85714285714286,0.0,7.142857142857142,196,182,14,196,182,14,92.85714285714286,7.142857142857142,92.85714285714286,7.142857142857142,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
12,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,13,0,1,92.85714285714286,0.0,7.142857142857142,196,182,14,196,182,14,92.85714285714286,7.142857142857142,92.85714285714286,7.142857142857142,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
13,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,0,13,1,0.0,92.85714285714286,7.142857142857142,196,182,14,196,91,105,92.85714285714286,7.142857142857142,46.42857142857143,53.57142857142857,-13,13,0,-92.85714285714286,92.85714285714286,0.0,-91,91,-46.42857142857143,46.42857142857143,0
14,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,0,2,85.71428571428571,0.0,14.285714285714285,196,182,14,196,168,28,92.85714285714286,7.142857142857142,85.71428571428571,14.285714285714285,-1,0,1,-7.142857142857153,0.0,7.142857142857142,-14,14,-7.142857142857153,7.142857142857142,2
