class_name,class_original_classification,classification_final_list
Chamber,category,is
HeartAsBloodContainer,role,can
HeartAsPump,kind,is
HumanBody,kind,can
HumanHeart,kind,not
LeftAtrium,kind,can
LeftAtriumAsBloodContainer,role,can
LeftAtriumAsPump,role,can
LeftVentricle,kind,can
LeftVentricleAsBloodContainer,role,can
LeftVentricleAsPump,role,can
Muscle,category,can
RightAtrium,kind,is
RightAtriumAsBloodContainer,role,can
RightAtriumAsPump,role,is
RightVentricle,kind,is
RightVentricleAsBloodContainer,role,can
RightVentricleAsPump,role,is
