class_name,class_original_classification,classification_final_list
Abstract_Class,subkind,can
Abstract_Method,subkind,can
Accessor_Method,subkind,can
Attribute_(Member_Variable),subkind,is
Class,kind,can
Class_Method,subkind,can
Class_Variable,subkind,can
Concrete_Class,subkind,can
Concrete_Method,subkind,is
Constructor_Method,subkind,is
Destructor_Method,subkind,is
Extendable_Class,subkind,can
Generic_Class,subkind,can
Generic_Method,subkind,can
Instance_Method,subkind,can
Instance_Variable,subkind,can
Local_Variable,subkind,is
Member,category,is
Method_(Member_Function),kind,is
Method_Variable,subkind,can
Named_Element,category,is
Nested_Class,role,can
Non-Extendable_Class,subkind,is
Non-Overridable_Method,subkind,is
Overridable_Method,subkind,can
Parameter_Variabe,subkind,is
Primitive_Type,subkind,can
Root_Class,subkind,can
Subclass,role,can
Superclass,role,is
Type,category,is
Variable,kind,can
