class_name,class_original_classification,classification_final_list
Artifact,category,is
Base_Table,subkind,is
Check_Constraint,subkind,is
Column_Constraint,subkind,can
Column_Type_Constraint,subkind,is
Constraint,kind,can
DBMS,subkind,is
DBMS_Account,kind,can
DBMS_Item,category,can
Data_File,kind,is
Data_Schema,subkind,can
Data_Type_Constraint,subkind,can
Database,kind,is
Derived_Table,subkind,can
Dictionary,kind,can
Foreign_Key_Constraint,subkind,is
Information_Schema,subkind,can
Primary_Key_Constraint,subkind,can
RDBMS,subkind,can
RDBMS_Item,category,can
Relational_Database,subkind,can
Relational_Schema,subkind,can
Schema,kind,can
Software_Item,category,can
Software_System,subkind,not
Table,kind,is
