class_name,class_original_classification,classification_final_list
CategorematicConcept,subkind,can
CategorematicTerm,subkind,is
ComplexConcept,subkind,can
Concept,subkind,is
Expression,subkind,can
MentalSuppositum,role,can
MixedTerm,mixin,is
SemanticallyComplexExpression,role,can
SemanticallyComplexSpoken-WrittenTerm,subkind,is
SemanticallySimple_Expression,role,is
Spoken-WrittenSuppositum,role,can
Spoken-WrittenTerm,subkind,is
Suppositum,role,can
SyncategorematicConcept,subkind,can
SyncategorematicTerm,subkind,is
Term,kind,is
