class_name,class_original_classification,classification_final_list
Artifact,category,can
Base_Table,subkind,can
Check_Constraint,subkind,is
Column_Constraint,subkind,is
Column_Type_Constraint,subkind,can
Constraint,kind,can
DBMS,subkind,is
DBMS_Account,kind,can
DBMS_Item,category,can
Data_File,kind,is
Data_Schema,subkind,is
Data_Type_Constraint,subkind,can
Database,kind,can
Derived_Table,subkind,is
Dictionary,kind,can
Foreign_Key_Constraint,subkind,can
Information_Schema,subkind,can
Primary_Key_Constraint,subkind,can
RDBMS,subkind,can
RDBMS_Item,category,is
Relational_Database,subkind,can
Relational_Schema,subkind,can
Schema,kind,can
Software_Item,category,is
Software_System,subkind,can
Table,kind,can
