class_name,class_original_classification,classification_final_list
Artifact,category,is
Artifact_CI,role,is
Artifact_Copy,category,can
Baseline,subkind,is
CR_Being_Solved,phase,is
Change_Request_(CR),subkind,is
Closed_CR,phase,is
Communicate_CR,phase,is
Composite_Artifact,category,is
Configuration_Audit_Report,subkind,can
Configuration_Item_(CI),rolemixin,can
Configuration_Management_Plan,subkind,is
Deliverable_Product,subkind,can
Document,kind,is
Evaluate_CR,phase,is
Information_Item,kind,is
Item,mixin,can
Model,kind,can
Reviewed_CR,phase,is
Simple_Artifact,category,can
Software_Item,kind,can
Software_Product,kind,is
Solved_CR,phase,is
