class_name,class_original_classification,classification_final_list
Artifact,category,can
Artifact_CI,role,can
Artifact_Copy,category,can
Baseline,subkind,is
CR_Being_Solved,phase,can
Change_Request_(CR),subkind,can
Closed_CR,phase,is
Communicate_CR,phase,can
Composite_Artifact,category,can
Configuration_Audit_Report,subkind,is
Configuration_Item_(CI),rolemixin,can
Configuration_Management_Plan,subkind,can
Deliverable_Product,subkind,is
Document,kind,is
Evaluate_CR,phase,can
Information_Item,kind,is
Item,mixin,can
Model,kind,can
Reviewed_CR,phase,can
Simple_Artifact,category,can
Software_Item,kind,can
Software_Product,kind,is
Solved_CR,phase,can
