class_name,class_original_classification,classification_final_list
Ambulância_de_Resgate,subkind,is
Ambulância_de_Suporte_Avançado,subkind,can
Ambulância_de_Suporte_Básico,subkind,can
Ambulância_de_Transporte,subkind,is
Automóvel,subkind,is
Bicicleta_a_Motor,subkind,can
Caminhonete,subkind,is
Caminhão,subkind,can
Caminhão-Irrigadeira,subkind,is
Caminhão_Leve,subkind,can
Caminhão_Munck,subkind,can
Caminhão_Trator,subkind,is
Furgão,subkind,can
GL_em_Atendimento,role,can
GP_em_Atendimento,role,can
Guincho_Leve,subkind,can
Guincho_Pesado,subkind,is
Motocicleta,subkind,is
Motoneta,subkind,is
Reboque,subkind,is
Semirreboque,subkind,can
VAA_em_Atendimento,role,is
VCI_em_Atendimento,role,can
VI_em_Atendimento,role,is
VPS_em_Atendimento,role,is
VSM_em_Atendimento,role,can
Veículo,category,is
Veículo_Acidentado,role,can
Veículo_Administrativo,subkind,can
Veículo_Comercial,subkind,can
Veículo_Conjugado,role,can
Veículo_Contado,role,can
Veículo_Diplomático,subkind,can
Veículo_Ferroviário,kind,can
Veículo_Oficial,subkind,can
Veículo_Passante_por_Praça,role,is
Veículo_Pesado,role,can
Veículo_Rodoviário,kind,is
Veículo_Rodoviário_Atendido,role,is
Veículo_Rodoviário_Automotor,subkind,is
Veículo_Rodoviário_Rebocado,subkind,is
Veículo_com_Altura_Averiguada,role,can
Veículo_de_Apreensão_de_Animais,subkind,can
Veículo_de_Combate_a_Incêndio,subkind,can
Veículo_de_Inspeção,subkind,is
Veículo_de_Obra,subkind,is
Veículo_de_Passageiro,subkind,can
Veículo_de_Primeiros_Socorros,subkind,can
Veículo_de_Rodagem_Dupla,subkind,is
Veículo_de_Rodagem_Simples,subkind,can
Veículo_de_Sinalização,subkind,can
Veículo_de_Socorro_Mecânico,subkind,is
Veículo_de_Suporte,subkind,is
Veículo_em_Atendimento,role,can
Viatura_de_Inspeção_de_Tráfego,subkind,can
Ônibus,subkind,can
