class_name,class_original_classification,classification_final_list
Book,kind,is
Collection,kind,is
Comment,subkind,is
Commentable,category,can
Corporate_Resource,category,is
Course,kind,is
Creatable,category,is
Creation,subkind,can
Deletable,category,is
Delete,subkind,can
Edit,subkind,is
Editable,category,is
Follow,subkind,is
Interaction,kind,can
Learning_Path,kind,is
Link,kind,can
Podcast,kind,can
Private_Interaction,subkind,is
Public_Interaction,subkind,is
Public_Resource,category,is
Resource,category,is
Search,subkind,can
Upvotable,category,is
Upvote,subkind,is
Video,kind,is
View,subkind,can
Viewable,category,is
