class_name,class_original_classification,classification_final_list
Agriculture,subkind,can
Arts,subkind,can
AstronomicalTheory,subkind,can
Biology,subkind,can
Botany,subkind,is
Dance,subkind,can
Ethics,subkind,can
FirstPhilosophy-Metaphysics,subkind,can
Mathematics,subkind,can
Medicine,subkind,can
Music,subkind,can
NaturalPhilosophy-Physics,subkind,can
Politics,subkind,is
PracticalSciences,kind,can
ProductiveSciences,kind,is
Psychology,subkind,can
Science-Knowledge,category,can
Ship-building,subkind,is
SpecialSciences,subkind,can
Theatre,subkind,can
TheoreticalSciences,kind,can
