class_name,class_original_classification,classification_final_list
Agriculture,subkind,is
Arts,subkind,can
AstronomicalTheory,subkind,is
Biology,subkind,can
Botany,subkind,is
Dance,subkind,can
Ethics,subkind,can
FirstPhilosophy-Metaphysics,subkind,is
Mathematics,subkind,is
Medicine,subkind,can
Music,subkind,can
NaturalPhilosophy-Physics,subkind,can
Politics,subkind,can
PracticalSciences,kind,can
ProductiveSciences,kind,can
Psychology,subkind,can
Science-Knowledge,category,is
Ship-building,subkind,can
SpecialSciences,subkind,can
Theatre,subkind,can
TheoreticalSciences,kind,can
